entity_kind,entity,rank_or_class,param,from_version,to_version,from_value,to_value,abs_delta,pct_delta
taxon,Cyprinodontiformes,order,risk_preference,0.4.0,0.5.0,1.037633,1.075127,0.037494,0.036134
taxon,Cyprinodontiformes,order,temporal_discount_rate,0.4.0,0.5.0,0.697459,0.750729,0.05327,0.076377
taxon,Cyprinodontiformes,order,effort_price_elasticity,0.4.0,0.5.0,-1.031493,-1.025387,0.006106,0.00592
taxon,Cyprinodontiformes,order,cooperation_propensity,0.4.0,0.5.0,0.534552,0.536341,0.001789,0.003347
taxon,Cyprinodontiformes,order,inequity_sensitivity,0.4.0,0.5.0,0.578812,0.551951,0.026861,0.046407
taxon,Cyprinodontiformes,order,punishment_propensity,0.4.0,0.5.0,0.487544,0.464955,0.022589,0.046332
taxon,Cyprinodontiformes,order,tokenization_capacity,0.4.0,0.5.0,0.452658,0.450964,0.001694,0.003742
taxon,Decapoda,order,risk_preference,0.3.0,0.3.1,1.110949,1.110949,0.0,0.0
taxon,Decapoda,order,temporal_discount_rate,0.3.0,0.3.1,0.748908,0.748908,0.0,0.0
taxon,Decapoda,order,effort_price_elasticity,0.3.0,0.3.1,-1.166723,-1.166723,0.0,0.0
taxon,Decapoda,order,cooperation_propensity,0.3.0,0.3.1,0.488074,0.488074,0.0,0.0
taxon,Decapoda,order,inequity_sensitivity,0.3.0,0.3.1,0.553219,0.553219,0.0,0.0
taxon,Decapoda,order,punishment_propensity,0.3.0,0.3.1,0.445667,0.445667,0.0,0.0
taxon,Decapoda,order,tokenization_capacity,0.3.0,0.3.1,0.4877,0.4877,0.0,0.0
taxon,Decapoda,order,risk_preference,0.3.1,0.4.0,1.110949,1.046395,0.064554,0.058107
taxon,Decapoda,order,temporal_discount_rate,0.3.1,0.4.0,0.748908,0.707102,0.041806,0.055823
taxon,Decapoda,order,effort_price_elasticity,0.3.1,0.4.0,-1.166723,-1.17521,0.008487,0.007274
taxon,Decapoda,order,cooperation_propensity,0.3.1,0.4.0,0.488074,0.547229,0.059155,0.121201
taxon,Decapoda,order,inequity_sensitivity,0.3.1,0.4.0,0.553219,0.603683,0.050464,0.091219
taxon,Decapoda,order,punishment_propensity,0.3.1,0.4.0,0.445667,0.516588,0.070921,0.159135
taxon,Decapoda,order,tokenization_capacity,0.3.1,0.4.0,0.4877,0.540538,0.052838,0.108341
taxon,Decapoda,order,risk_preference,0.4.0,0.5.0,1.046395,1.133525,0.08713,0.083267
taxon,Decapoda,order,temporal_discount_rate,0.4.0,0.5.0,0.707102,0.786121,0.079019,0.11175
taxon,Decapoda,order,effort_price_elasticity,0.4.0,0.5.0,-1.17521,-1.232529,0.057319,0.048773
taxon,Decapoda,order,cooperation_propensity,0.4.0,0.5.0,0.547229,0.446868,0.100361,0.183399
taxon,Decapoda,order,inequity_sensitivity,0.4.0,0.5.0,0.603683,0.529544,0.074139,0.122811
taxon,Decapoda,order,punishment_propensity,0.4.0,0.5.0,0.516588,0.421009,0.095579,0.18502
taxon,Decapoda,order,tokenization_capacity,0.4.0,0.5.0,0.540538,0.442711,0.097827,0.180981
taxon,Diptera,order,risk_preference,0.3.0,0.3.1,1.118083,1.118083,0.0,0.0
taxon,Diptera,order,temporal_discount_rate,0.3.0,0.3.1,0.78794,0.78794,0.0,0.0
taxon,Diptera,order,effort_price_elasticity,0.3.0,0.3.1,-0.910891,-0.910891,0.0,0.0
taxon,Diptera,order,cooperation_propensity,0.3.0,0.3.1,0.535347,0.535347,0.0,0.0
taxon,Diptera,order,inequity_sensitivity,0.3.0,0.3.1,0.548307,0.548307,0.0,0.0
taxon,Diptera,order,punishment_propensity,0.3.0,0.3.1,0.462541,0.462541,0.0,0.0
taxon,Diptera,order,tokenization_capacity,0.3.0,0.3.1,0.474262,0.474262,0.0,0.0
taxon,Diptera,order,risk_preference,0.3.1,0.4.0,1.118083,1.097283,0.0208,0.018603
taxon,Diptera,order,temporal_discount_rate,0.3.1,0.4.0,0.78794,0.838509,0.050569,0.064179
taxon,Diptera,order,effort_price_elasticity,0.3.1,0.4.0,-0.910891,-1.083125,0.172234,0.189083
taxon,Diptera,order,cooperation_propensity,0.3.1,0.4.0,0.535347,0.484635,0.050712,0.094727
taxon,Diptera,order,inequity_sensitivity,0.3.1,0.4.0,0.548307,0.583054,0.034747,0.063371
taxon,Diptera,order,punishment_propensity,0.3.1,0.4.0,0.462541,0.520536,0.057995,0.125383
taxon,Diptera,order,tokenization_capacity,0.3.1,0.4.0,0.474262,0.511981,0.037719,0.079532
taxon,Diptera,order,risk_preference,0.4.0,0.5.0,1.097283,1.274195,0.176912,0.161227
taxon,Diptera,order,temporal_discount_rate,0.4.0,0.5.0,0.838509,0.97216,0.133651,0.159391
taxon,Diptera,order,effort_price_elasticity,0.4.0,0.5.0,-1.083125,-1.196513,0.113388,0.104686
taxon,Diptera,order,cooperation_propensity,0.4.0,0.5.0,0.484635,0.304173,0.180462,0.372367
taxon,Diptera,order,inequity_sensitivity,0.4.0,0.5.0,0.583054,0.406528,0.176526,0.302761
taxon,Diptera,order,punishment_propensity,0.4.0,0.5.0,0.520536,0.337076,0.18346,0.352444
taxon,Diptera,order,tokenization_capacity,0.4.0,0.5.0,0.511981,0.33029,0.181691,0.354878
taxon,Gasterosteiformes,order,risk_preference,0.3.0,0.3.1,1.087573,1.087573,0.0,0.0
taxon,Gasterosteiformes,order,temporal_discount_rate,0.3.0,0.3.1,0.64087,0.64087,0.0,0.0
taxon,Gasterosteiformes,order,effort_price_elasticity,0.3.0,0.3.1,-1.016298,-1.016298,0.0,0.0
taxon,Gasterosteiformes,order,cooperation_propensity,0.3.0,0.3.1,0.553319,0.553319,0.0,0.0
taxon,Gasterosteiformes,order,inequity_sensitivity,0.3.0,0.3.1,0.574001,0.574001,0.0,0.0
taxon,Gasterosteiformes,order,punishment_propensity,0.3.0,0.3.1,0.482516,0.482516,0.0,0.0
taxon,Gasterosteiformes,order,tokenization_capacity,0.3.0,0.3.1,0.48995,0.48995,0.0,0.0
taxon,Gasterosteiformes,order,risk_preference,0.3.1,0.4.0,1.087573,1.026644,0.060929,0.056023
taxon,Gasterosteiformes,order,temporal_discount_rate,0.3.1,0.4.0,0.64087,0.656311,0.015441,0.024094
taxon,Gasterosteiformes,order,effort_price_elasticity,0.3.1,0.4.0,-1.016298,-1.077973,0.061675,0.060686
taxon,Gasterosteiformes,order,cooperation_propensity,0.3.1,0.4.0,0.553319,0.531669,0.02165,0.039128
taxon,Gasterosteiformes,order,inequity_sensitivity,0.3.1,0.4.0,0.574001,0.585242,0.011241,0.019584
taxon,Gasterosteiformes,order,punishment_propensity,0.3.1,0.4.0,0.482516,0.491726,0.00921,0.019087
taxon,Gasterosteiformes,order,tokenization_capacity,0.3.1,0.4.0,0.48995,0.453635,0.036315,0.07412
taxon,Gasterosteiformes,order,risk_preference,0.4.0,0.5.0,1.026644,1.053993,0.027349,0.026639
taxon,Gasterosteiformes,order,temporal_discount_rate,0.4.0,0.5.0,0.656311,0.710616,0.054305,0.082743
taxon,Gasterosteiformes,order,effort_price_elasticity,0.4.0,0.5.0,-1.077973,-1.055534,0.022439,0.020816
taxon,Gasterosteiformes,order,cooperation_propensity,0.4.0,0.5.0,0.531669,0.534597,0.002928,0.005507
taxon,Gasterosteiformes,order,inequity_sensitivity,0.4.0,0.5.0,0.585242,0.558731,0.026511,0.045299
taxon,Gasterosteiformes,order,punishment_propensity,0.4.0,0.5.0,0.491726,0.466956,0.02477,0.050374
taxon,Gasterosteiformes,order,tokenization_capacity,0.4.0,0.5.0,0.453635,0.448093,0.005542,0.012217
taxon,Hymenoptera,order,risk_preference,0.3.0,0.3.1,0.929488,0.929488,0.0,0.0
taxon,Hymenoptera,order,temporal_discount_rate,0.3.0,0.3.1,0.720402,0.720402,0.0,0.0
taxon,Hymenoptera,order,effort_price_elasticity,0.3.0,0.3.1,-0.619396,-0.619396,0.0,0.0
taxon,Hymenoptera,order,cooperation_propensity,0.3.0,0.3.1,0.777962,0.777962,0.0,0.0
taxon,Hymenoptera,order,inequity_sensitivity,0.3.0,0.3.1,0.697487,0.697487,0.0,0.0
taxon,Hymenoptera,order,punishment_propensity,0.3.0,0.3.1,0.620933,0.620933,0.0,0.0
taxon,Hymenoptera,order,tokenization_capacity,0.3.0,0.3.1,0.625947,0.625947,0.0,0.0
taxon,Hymenoptera,order,risk_preference,0.3.1,0.4.0,0.929488,1.004315,0.074827,0.080503
taxon,Hymenoptera,order,temporal_discount_rate,0.3.1,0.4.0,0.720402,0.820591,0.100189,0.139074
taxon,Hymenoptera,order,effort_price_elasticity,0.3.1,0.4.0,-0.619396,-0.493491,0.125905,0.203271
taxon,Hymenoptera,order,cooperation_propensity,0.3.1,0.4.0,0.777962,0.567172,0.21079,0.270952
taxon,Hymenoptera,order,inequity_sensitivity,0.3.1,0.4.0,0.697487,0.641517,0.05597,0.080245
taxon,Hymenoptera,order,punishment_propensity,0.3.1,0.4.0,0.620933,0.538896,0.082037,0.132119
taxon,Hymenoptera,order,tokenization_capacity,0.3.1,0.4.0,0.625947,0.56936,0.056587,0.090402
taxon,Hymenoptera,order,risk_preference,0.4.0,0.5.0,1.004315,0.954683,0.049632,0.049419
taxon,Hymenoptera,order,temporal_discount_rate,0.4.0,0.5.0,0.820591,0.837489,0.016898,0.020592
taxon,Hymenoptera,order,effort_price_elasticity,0.4.0,0.5.0,-0.493491,-0.495453,0.001962,0.003976
taxon,Hymenoptera,order,cooperation_propensity,0.4.0,0.5.0,0.567172,0.770234,0.203062,0.358025
taxon,Hymenoptera,order,inequity_sensitivity,0.4.0,0.5.0,0.641517,0.702164,0.060647,0.094537
taxon,Hymenoptera,order,punishment_propensity,0.4.0,0.5.0,0.538896,0.581271,0.042375,0.078633
taxon,Hymenoptera,order,tokenization_capacity,0.4.0,0.5.0,0.56936,0.59963,0.03027,0.053165
taxon,Octopoda,order,risk_preference,0.3.0,0.3.1,1.135511,1.135511,0.0,0.0
taxon,Octopoda,order,temporal_discount_rate,0.3.0,0.3.1,0.600627,0.600627,0.0,0.0
taxon,Octopoda,order,effort_price_elasticity,0.3.0,0.3.1,-1.345703,-1.345703,0.0,0.0
taxon,Octopoda,order,cooperation_propensity,0.3.0,0.3.1,0.442671,0.442671,0.0,0.0
taxon,Octopoda,order,inequity_sensitivity,0.3.0,0.3.1,0.539658,0.539658,0.0,0.0
taxon,Octopoda,order,punishment_propensity,0.3.0,0.3.1,0.424382,0.424382,0.0,0.0
taxon,Octopoda,order,tokenization_capacity,0.3.0,0.3.1,0.624075,0.624075,0.0,0.0
taxon,Octopoda,order,risk_preference,0.3.1,0.4.0,1.135511,1.062664,0.072847,0.064153
taxon,Octopoda,order,temporal_discount_rate,0.3.1,0.4.0,0.600627,0.602834,0.002207,0.003674
taxon,Octopoda,order,effort_price_elasticity,0.3.1,0.4.0,-1.345703,-1.347891,0.002188,0.001626
taxon,Octopoda,order,cooperation_propensity,0.3.1,0.4.0,0.442671,0.523238,0.080567,0.182002
taxon,Octopoda,order,inequity_sensitivity,0.3.1,0.4.0,0.539658,0.595466,0.055808,0.103414
taxon,Octopoda,order,punishment_propensity,0.3.1,0.4.0,0.424382,0.508326,0.083944,0.197803
taxon,Octopoda,order,tokenization_capacity,0.3.1,0.4.0,0.624075,0.613755,0.01032,0.016536
taxon,Octopoda,order,risk_preference,0.4.0,0.5.0,1.062664,1.164719,0.102055,0.096037
taxon,Octopoda,order,temporal_discount_rate,0.4.0,0.5.0,0.602834,0.613239,0.010405,0.01726
taxon,Octopoda,order,effort_price_elasticity,0.4.0,0.5.0,-1.347891,-1.462806,0.114915,0.085255
taxon,Octopoda,order,cooperation_propensity,0.4.0,0.5.0,0.523238,0.388233,0.135005,0.258018
taxon,Octopoda,order,inequity_sensitivity,0.4.0,0.5.0,0.595466,0.513878,0.081588,0.137015
taxon,Octopoda,order,punishment_propensity,0.4.0,0.5.0,0.508326,0.396705,0.111621,0.219585
taxon,Octopoda,order,tokenization_capacity,0.4.0,0.5.0,0.613755,0.605549,0.008206,0.01337
taxon,Passeriformes,order,risk_preference,0.3.0,0.3.1,0.989793,0.989793,0.0,0.0
taxon,Passeriformes,order,temporal_discount_rate,0.3.0,0.3.1,0.489155,0.489155,0.0,0.0
taxon,Passeriformes,order,effort_price_elasticity,0.3.0,0.3.1,-0.793112,-0.793112,0.0,0.0
taxon,Passeriformes,order,cooperation_propensity,0.3.0,0.3.1,0.733846,0.733846,0.0,0.0
taxon,Passeriformes,order,inequity_sensitivity,0.3.0,0.3.1,0.726054,0.726054,0.0,0.0
taxon,Passeriformes,order,punishment_propensity,0.3.0,0.3.1,0.609668,0.609668,0.0,0.0
taxon,Passeriformes,order,tokenization_capacity,0.3.0,0.3.1,0.79557,0.79557,0.0,0.0
taxon,Passeriformes,order,risk_preference,0.3.1,0.4.0,0.989793,0.991944,0.002151,0.002173
taxon,Passeriformes,order,temporal_discount_rate,0.3.1,0.4.0,0.489155,0.489183,2.8e-05,5.7e-05
taxon,Passeriformes,order,effort_price_elasticity,0.3.1,0.4.0,-0.793112,-0.761747,0.031365,0.039547
taxon,Passeriformes,order,cooperation_propensity,0.3.1,0.4.0,0.733846,0.655058,0.078788,0.107363
taxon,Passeriformes,order,inequity_sensitivity,0.3.1,0.4.0,0.726054,0.665134,0.06092,0.083906
taxon,Passeriformes,order,punishment_propensity,0.3.1,0.4.0,0.609668,0.577364,0.032304,0.052986
taxon,Passeriformes,order,tokenization_capacity,0.3.1,0.4.0,0.79557,0.760292,0.035278,0.044343
taxon,Passeriformes,order,risk_preference,0.4.0,0.5.0,0.991944,0.993397,0.001453,0.001465
taxon,Passeriformes,order,temporal_discount_rate,0.4.0,0.5.0,0.489183,0.510609,0.021426,0.0438
taxon,Passeriformes,order,effort_price_elasticity,0.4.0,0.5.0,-0.761747,-0.835057,0.07331,0.096239
taxon,Passeriformes,order,cooperation_propensity,0.4.0,0.5.0,0.655058,0.69657,0.041512,0.063371
taxon,Passeriformes,order,inequity_sensitivity,0.4.0,0.5.0,0.665134,0.685248,0.020114,0.030241
taxon,Passeriformes,order,punishment_propensity,0.4.0,0.5.0,0.577364,0.58866,0.011296,0.019565
taxon,Passeriformes,order,tokenization_capacity,0.4.0,0.5.0,0.760292,0.79795,0.037658,0.049531
taxon,Primates,order,risk_preference,0.3.0,0.3.1,0.906052,0.906052,0.0,0.0
taxon,Primates,order,temporal_discount_rate,0.3.0,0.3.1,0.447503,0.447503,0.0,0.0
taxon,Primates,order,effort_price_elasticity,0.3.0,0.3.1,-0.732516,-0.732516,0.0,0.0
taxon,Primates,order,cooperation_propensity,0.3.0,0.3.1,0.803612,0.803612,0.0,0.0
taxon,Primates,order,inequity_sensitivity,0.3.0,0.3.1,0.780989,0.780989,0.0,0.0
taxon,Primates,order,punishment_propensity,0.3.0,0.3.1,0.657054,0.657054,0.0,0.0
taxon,Primates,order,tokenization_capacity,0.3.0,0.3.1,0.835798,0.835798,0.0,0.0
taxon,Primates,order,risk_preference,0.3.1,0.4.0,0.906052,0.922075,0.016023,0.017684
taxon,Primates,order,temporal_discount_rate,0.3.1,0.4.0,0.447503,0.465947,0.018444,0.041215
taxon,Primates,order,effort_price_elasticity,0.3.1,0.4.0,-0.732516,-0.670292,0.062224,0.084946
taxon,Primates,order,cooperation_propensity,0.3.1,0.4.0,0.803612,0.6808,0.122812,0.152825
taxon,Primates,order,inequity_sensitivity,0.3.1,0.4.0,0.780989,0.678834,0.102155,0.130802
taxon,Primates,order,punishment_propensity,0.3.1,0.4.0,0.657054,0.617384,0.03967,0.060376
taxon,Primates,order,tokenization_capacity,0.3.1,0.4.0,0.835798,0.780862,0.054936,0.065729
taxon,Primates,order,risk_preference,0.4.0,0.5.0,0.922075,0.856198,0.065877,0.071444
taxon,Primates,order,temporal_discount_rate,0.4.0,0.5.0,0.465947,0.353884,0.112063,0.240506
taxon,Primates,order,effort_price_elasticity,0.4.0,0.5.0,-0.670292,-0.668797,0.001495,0.00223
taxon,Primates,order,cooperation_propensity,0.4.0,0.5.0,0.6808,0.854029,0.173229,0.254449
taxon,Primates,order,inequity_sensitivity,0.4.0,0.5.0,0.678834,0.813903,0.135069,0.198972
taxon,Primates,order,punishment_propensity,0.4.0,0.5.0,0.617384,0.689713,0.072329,0.117154
taxon,Primates,order,tokenization_capacity,0.4.0,0.5.0,0.780862,0.85783,0.076968,0.098568
taxon,Psittaciformes,order,risk_preference,0.3.0,0.3.1,0.960049,0.960049,0.0,0.0
taxon,Psittaciformes,order,temporal_discount_rate,0.3.0,0.3.1,0.482557,0.482557,0.0,0.0
taxon,Psittaciformes,order,effort_price_elasticity,0.3.0,0.3.1,-0.787006,-0.787006,0.0,0.0
taxon,Psittaciformes,order,cooperation_propensity,0.3.0,0.3.1,0.75699,0.75699,0.0,0.0
taxon,Psittaciformes,order,inequity_sensitivity,0.3.0,0.3.1,0.733504,0.733504,0.0,0.0
taxon,Psittaciformes,order,punishment_propensity,0.3.0,0.3.1,0.624047,0.624047,0.0,0.0
taxon,Psittaciformes,order,tokenization_capacity,0.3.0,0.3.1,0.812387,0.812387,0.0,0.0
taxon,Psittaciformes,order,risk_preference,0.3.1,0.4.0,0.960049,0.978922,0.018873,0.019658
taxon,Psittaciformes,order,temporal_discount_rate,0.3.1,0.4.0,0.482557,0.489985,0.007428,0.015393
taxon,Psittaciformes,order,effort_price_elasticity,0.3.1,0.4.0,-0.787006,-0.748272,0.038734,0.049217
taxon,Psittaciformes,order,cooperation_propensity,0.3.1,0.4.0,0.75699,0.647027,0.109963,0.145263
taxon,Psittaciformes,order,inequity_sensitivity,0.3.1,0.4.0,0.733504,0.660551,0.072953,0.099458
taxon,Psittaciformes,order,punishment_propensity,0.3.1,0.4.0,0.624047,0.575948,0.048099,0.077076
taxon,Psittaciformes,order,tokenization_capacity,0.3.1,0.4.0,0.812387,0.746358,0.066029,0.081278
taxon,Psittaciformes,order,risk_preference,0.4.0,0.5.0,0.978922,0.918068,0.060854,0.062164
taxon,Psittaciformes,order,temporal_discount_rate,0.4.0,0.5.0,0.489985,0.468869,0.021116,0.043095
taxon,Psittaciformes,order,effort_price_elasticity,0.4.0,0.5.0,-0.748272,-0.676693,0.071579,0.095659
taxon,Psittaciformes,order,cooperation_propensity,0.4.0,0.5.0,0.647027,0.808674,0.161647,0.24983
taxon,Psittaciformes,order,inequity_sensitivity,0.4.0,0.5.0,0.660551,0.76756,0.107009,0.162
taxon,Psittaciformes,order,punishment_propensity,0.4.0,0.5.0,0.575948,0.653065,0.077117,0.133896
taxon,Psittaciformes,order,tokenization_capacity,0.4.0,0.5.0,0.746358,0.853493,0.107135,0.143544
taxon,Rodentia,order,risk_preference,0.3.0,0.3.1,1.013353,1.013353,0.0,0.0
taxon,Rodentia,order,temporal_discount_rate,0.3.0,0.3.1,0.640149,0.640149,0.0,0.0
taxon,Rodentia,order,effort_price_elasticity,0.3.0,0.3.1,-1.02344,-1.02344,0.0,0.0
taxon,Rodentia,order,cooperation_propensity,0.3.0,0.3.1,0.645973,0.645973,0.0,0.0
taxon,Rodentia,order,inequity_sensitivity,0.3.0,0.3.1,0.638729,0.638729,0.0,0.0
taxon,Rodentia,order,punishment_propensity,0.3.0,0.3.1,0.550304,0.550304,0.0,0.0
taxon,Rodentia,order,tokenization_capacity,0.3.0,0.3.1,0.754427,0.754427,0.0,0.0
taxon,Rodentia,order,risk_preference,0.3.1,0.4.0,1.013353,0.978083,0.03527,0.034805
taxon,Rodentia,order,temporal_discount_rate,0.3.1,0.4.0,0.640149,0.628477,0.011672,0.018233
taxon,Rodentia,order,effort_price_elasticity,0.3.1,0.4.0,-1.02344,-1.190446,0.167006,0.163181
taxon,Rodentia,order,cooperation_propensity,0.3.1,0.4.0,0.645973,0.647995,0.002022,0.00313
taxon,Rodentia,order,inequity_sensitivity,0.3.1,0.4.0,0.638729,0.641765,0.003036,0.004753
taxon,Rodentia,order,punishment_propensity,0.3.1,0.4.0,0.550304,0.571233,0.020929,0.038032
taxon,Rodentia,order,tokenization_capacity,0.3.1,0.4.0,0.754427,0.750828,0.003599,0.004771
taxon,Rodentia,order,risk_preference,0.4.0,0.5.0,0.978083,0.963596,0.014487,0.014812
taxon,Rodentia,order,temporal_discount_rate,0.4.0,0.5.0,0.628477,0.649006,0.020529,0.032665
taxon,Rodentia,order,effort_price_elasticity,0.4.0,0.5.0,-1.190446,-1.054267,0.136179,0.114393
taxon,Rodentia,order,cooperation_propensity,0.4.0,0.5.0,0.647995,0.659646,0.011651,0.01798
taxon,Rodentia,order,inequity_sensitivity,0.4.0,0.5.0,0.641765,0.628235,0.01353,0.021082
taxon,Rodentia,order,punishment_propensity,0.4.0,0.5.0,0.571233,0.559934,0.011299,0.01978
taxon,Rodentia,order,tokenization_capacity,0.4.0,0.5.0,0.750828,0.782393,0.031565,0.04204
taxon,Sepiida,order,risk_preference,0.3.0,0.3.1,1.119642,1.119642,0.0,0.0
taxon,Sepiida,order,temporal_discount_rate,0.3.0,0.3.1,0.557401,0.557401,0.0,0.0
taxon,Sepiida,order,effort_price_elasticity,0.3.0,0.3.1,-1.312813,-1.312813,0.0,0.0
taxon,Sepiida,order,cooperation_propensity,0.3.0,0.3.1,0.460816,0.460816,0.0,0.0
taxon,Sepiida,order,inequity_sensitivity,0.3.0,0.3.1,0.547341,0.547341,0.0,0.0
taxon,Sepiida,order,punishment_propensity,0.3.0,0.3.1,0.434947,0.434947,0.0,0.0
taxon,Sepiida,order,tokenization_capacity,0.3.0,0.3.1,0.635325,0.635325,0.0,0.0
taxon,Sepiida,order,risk_preference,0.3.1,0.4.0,1.119642,1.058762,0.06088,0.054375
taxon,Sepiida,order,temporal_discount_rate,0.3.1,0.4.0,0.557401,0.588009,0.030608,0.054912
taxon,Sepiida,order,effort_price_elasticity,0.3.1,0.4.0,-1.312813,-1.302879,0.009934,0.007567
taxon,Sepiida,order,cooperation_propensity,0.3.1,0.4.0,0.460816,0.527624,0.066808,0.144978
taxon,Sepiida,order,inequity_sensitivity,0.3.1,0.4.0,0.547341,0.598216,0.050875,0.092949
taxon,Sepiida,order,punishment_propensity,0.3.1,0.4.0,0.434947,0.511524,0.076577,0.176061
taxon,Sepiida,order,tokenization_capacity,0.3.1,0.4.0,0.635325,0.615383,0.019942,0.031389
taxon,Sepiida,order,risk_preference,0.4.0,0.5.0,1.058762,1.140999,0.082237,0.077673
taxon,Sepiida,order,temporal_discount_rate,0.4.0,0.5.0,0.588009,0.52908,0.058929,0.100218
taxon,Sepiida,order,effort_price_elasticity,0.4.0,0.5.0,-1.302879,-1.400399,0.09752,0.07485
taxon,Sepiida,order,cooperation_propensity,0.4.0,0.5.0,0.527624,0.418898,0.108726,0.206067
taxon,Sepiida,order,inequity_sensitivity,0.4.0,0.5.0,0.598216,0.522985,0.075231,0.125759
taxon,Sepiida,order,punishment_propensity,0.4.0,0.5.0,0.511524,0.409095,0.102429,0.200243
taxon,Sepiida,order,tokenization_capacity,0.4.0,0.5.0,0.615383,0.629953,0.01457,0.023676
taxon,Arthropoda,phylum,risk_preference,0.3.0,0.3.1,0.982833,0.982833,0.0,0.0
taxon,Arthropoda,phylum,temporal_discount_rate,0.3.0,0.3.1,0.736127,0.736127,0.0,0.0
taxon,Arthropoda,phylum,effort_price_elasticity,0.3.0,0.3.1,-0.726563,-0.726563,0.0,0.0
taxon,Arthropoda,phylum,cooperation_propensity,0.3.0,0.3.1,0.704109,0.704109,0.0,0.0
taxon,Arthropoda,phylum,inequity_sensitivity,0.3.0,0.3.1,0.655223,0.655223,0.0,0.0
taxon,Arthropoda,phylum,punishment_propensity,0.3.0,0.3.1,0.574014,0.574014,0.0,0.0
taxon,Arthropoda,phylum,tokenization_capacity,0.3.0,0.3.1,0.583755,0.583755,0.0,0.0
taxon,Arthropoda,phylum,risk_preference,0.3.1,0.4.0,0.982833,1.031061,0.048228,0.04907
taxon,Arthropoda,phylum,temporal_discount_rate,0.3.1,0.4.0,0.736127,0.810364,0.074237,0.100848
taxon,Arthropoda,phylum,effort_price_elasticity,0.3.1,0.4.0,-0.726563,-0.748437,0.021874,0.030106
taxon,Arthropoda,phylum,cooperation_propensity,0.3.1,0.4.0,0.704109,0.545391,0.158718,0.225417
taxon,Arthropoda,phylum,inequity_sensitivity,0.3.1,0.4.0,0.655223,0.624192,0.031031,0.047359
taxon,Arthropoda,phylum,punishment_propensity,0.3.1,0.4.0,0.574014,0.537363,0.036651,0.06385
taxon,Arthropoda,phylum,tokenization_capacity,0.3.1,0.4.0,0.583755,0.552411,0.031344,0.053694
taxon,Arthropoda,phylum,risk_preference,0.4.0,0.5.0,1.031061,1.082894,0.051833,0.050272
taxon,Arthropoda,phylum,temporal_discount_rate,0.4.0,0.5.0,0.810364,0.866597,0.056233,0.069392
taxon,Arthropoda,phylum,effort_price_elasticity,0.4.0,0.5.0,-0.748437,-0.86874,0.120303,0.160739
taxon,Arthropoda,phylum,cooperation_propensity,0.4.0,0.5.0,0.545391,0.544253,0.001138,0.002087
taxon,Arthropoda,phylum,inequity_sensitivity,0.4.0,0.5.0,0.624192,0.565802,0.05839,0.093545
taxon,Arthropoda,phylum,punishment_propensity,0.4.0,0.5.0,0.537363,0.475378,0.061985,0.11535
taxon,Arthropoda,phylum,tokenization_capacity,0.4.0,0.5.0,0.552411,0.472381,0.08003,0.144874
taxon,Chordata,phylum,risk_preference,0.3.0,0.3.1,0.985455,0.985455,0.0,0.0
taxon,Chordata,phylum,temporal_discount_rate,0.3.0,0.3.1,0.544138,0.544138,0.0,0.0
taxon,Chordata,phylum,effort_price_elasticity,0.3.0,0.3.1,-0.878259,-0.878259,0.0,0.0
taxon,Chordata,phylum,cooperation_propensity,0.3.0,0.3.1,0.700778,0.700778,0.0,0.0
taxon,Chordata,phylum,inequity_sensitivity,0.3.0,0.3.1,0.691321,0.691321,0.0,0.0
taxon,Chordata,phylum,punishment_propensity,0.3.0,0.3.1,0.586234,0.586234,0.0,0.0
taxon,Chordata,phylum,tokenization_capacity,0.3.0,0.3.1,0.743824,0.743824,0.0,0.0
taxon,Chordata,phylum,risk_preference,0.3.1,0.4.0,0.985455,0.984559,0.000896,0.000909
taxon,Chordata,phylum,temporal_discount_rate,0.3.1,0.4.0,0.544138,0.542418,0.00172,0.003161
taxon,Chordata,phylum,effort_price_elasticity,0.3.1,0.4.0,-0.878259,-0.970229,0.09197,0.104719
taxon,Chordata,phylum,cooperation_propensity,0.3.1,0.4.0,0.700778,0.616856,0.083922,0.119755
taxon,Chordata,phylum,inequity_sensitivity,0.3.1,0.4.0,0.691321,0.637543,0.053778,0.07779
taxon,Chordata,phylum,punishment_propensity,0.3.1,0.4.0,0.586234,0.554693,0.031541,0.053803
taxon,Chordata,phylum,tokenization_capacity,0.3.1,0.4.0,0.743824,0.662489,0.081335,0.109347
taxon,Chordata,phylum,risk_preference,0.4.0,0.5.0,0.984559,0.967537,0.017022,0.017289
taxon,Chordata,phylum,temporal_discount_rate,0.4.0,0.5.0,0.542418,0.505147,0.037271,0.068713
taxon,Chordata,phylum,effort_price_elasticity,0.4.0,0.5.0,-0.970229,-1.002328,0.032099,0.033084
taxon,Chordata,phylum,cooperation_propensity,0.4.0,0.5.0,0.616856,0.63396,0.017104,0.027728
taxon,Chordata,phylum,inequity_sensitivity,0.4.0,0.5.0,0.637543,0.650109,0.012566,0.01971
taxon,Chordata,phylum,punishment_propensity,0.4.0,0.5.0,0.554693,0.544049,0.010644,0.019189
taxon,Chordata,phylum,tokenization_capacity,0.4.0,0.5.0,0.662489,0.670785,0.008296,0.012522
taxon,Mollusca,phylum,risk_preference,0.3.0,0.3.1,1.126646,1.126646,0.0,0.0
taxon,Mollusca,phylum,temporal_discount_rate,0.3.0,0.3.1,0.57648,0.57648,0.0,0.0
